product_Category,product_name,product_url,product_image,product_specifications
Insulated Tools,Screwdriver for hexagon socket screws,https://www.knipex.com/products/insulated-tools/screwdrivers-for-hexagon-socket-screws/screwdrivers-hexagon-socket-screws/981360,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0013945.jpg?itok=wySxd57D,"Ergonomically optimised dual component handle for fatigue reduced work and optimum transmission of force
      Handle design prevents rolling
      Chrome vanadium molybdenum steel"
Insulated Tools,Screwdriver for hexagon socket screws,https://www.knipex.com/products/insulated-tools/screwdrivers-for-hexagon-socket-screws-with-t-handle/screwdrivers-hexagon-socket-screwswith-t-handle/981405,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005677.jpg?itok=sUqHREz2,"Special tool steel, oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7912125,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006562.jpg?itok=RfvBZmYT,"Specially for cutting through hard wire and piano wire
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7922120,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006556.jpg?itok=VemMsugy,"Mini-head
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7922125,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006550.jpg?itok=AnxEIBJ-,"Round head
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7932125,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006544.jpg?itok=RxYkVAqF,"Pointed head
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7942125,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006538.jpg?itok=-3YFAwI0,"Pointed head
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7942125Z,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006532.jpg?itok=bPSELGcj,"For an optimised flush cutting result of soft materials
      For installations with tight tolerances, for precise configuration of wire ends
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7952125,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006526.jpg?itok=darGDUMj,"Pointed head
      With lead catcher - no uncontrolled loss of cut wire ends
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Electronics pliers,Precision Electronics Diagonal Cutter,https://www.knipex.com/products/electronics-pliers/precision-electronics-diagonal-cutters/precision-electronics-diagonal-cutters/7962125,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0006520.jpg?itok=qPh-Jyzu,"Pointed head
      With lead catcher - no uncontrolled loss of cut wire ends
      Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Very precisely ground and sharp cutting edges with very small bevels for exact cutting on delicate electronic components; also available without bevel for flush cutting
      Cutting edges additionally induction-hardened, cutting edge hardness approx. 64 HRC
      Approx. 20% lighter than conventional electronics pliers
      Bolted joint with carefully manufactured joint surfaces for even, low-friction movement throughout the entire opening range
      Smooth-running double spring for a gentle and even opening
      Ergonomically optimised multi-component handles
      Ball bearing chrome steel, forged, multi stage oil-hardened"
Cutting Pliers,Electronics End Cutting Nippers ESD,https://www.knipex.com/products/cutting-pliers/electronics-end-cutting-nippers-esd/electronics-end-cutting-nippers-esd/6432120ESD,https://www.knipex.com/sites/default/files/styles/knipex_product_detail/public/IM0005406.jpg?itok=VBPvfqrl,"Precision pliers for ultra fine cutting work, e. g. in electronics and fine mechanics
      Electrically discharging handles - dissipative
      Sturdy, zero backlash box joint
      Low-friction double spring for gentle and even opening
      The mirror polish together with a fine film of oil offer effective rust protection - no circuit faults caused by peeling chrome from plated tools
      Cutters additionally laser hardened, cutter hardness at least 56 HRC
      Handles with two-colour multi-component grips black/grey
      Oblique End Cutter, short head, with small bevel, α = 15°
      Ball bearing chrome steel, oil hardened"
